ID_Проекта,Название,ID_Товара,Товар,Строка,Тираж_CSV,Тираж_БД,Маршрут,Ошибка_x10,URL
65,[Просчет] МТС / Лампа 1000 шт 15-08-2025,14539,Лампа,4,100,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1L8-U_DyRV1HEZ3aKGhU8Jg2sZpQLsWjEYPOcVrR0kCA
65,[Просчет] МТС / Лампа 1000 шт 15-08-2025,14539,Лампа,4,100,500,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1L8-U_DyRV1HEZ3aKGhU8Jg2sZpQLsWjEYPOcVrR0kCA
65,[Просчет] МТС / Лампа 1000 шт 15-08-2025,14539,Лампа,4,100,500,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1L8-U_DyRV1HEZ3aKGhU8Jg2sZpQLsWjEYPOcVrR0kCA
65,[Просчет] МТС / Лампа 1000 шт 15-08-2025,14539,Лампа,4,100,1000,ЖД,ДА,https://docs.google.com/spreadsheets/d/1L8-U_DyRV1HEZ3aKGhU8Jg2sZpQLsWjEYPOcVrR0kCA
65,[Просчет] МТС / Лампа 1000 шт 15-08-2025,14539,Лампа,4,100,1000,АВИА,ДА,https://docs.google.com/spreadsheets/d/1L8-U_DyRV1HEZ3aKGhU8Jg2sZpQLsWjEYPOcVrR0kCA
98,"[Просчет] ООО ""ПИКЬЮ ГРУПП"" / Сквиш антистресс в виде домика 06-08-2025",14646,Антистресс,4,1000,1000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1KK-RQTYnW2dQzMv6QbuUVfVARhqgL4Bu-lFC848kMQI
98,"[Просчет] ООО ""ПИКЬЮ ГРУПП"" / Сквиш антистресс в виде домика 06-08-2025",14646,Антистресс,4,1000,1000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1KK-RQTYnW2dQzMv6QbuUVfVARhqgL4Bu-lFC848kMQI
98,"[Просчет] ООО ""ПИКЬЮ ГРУПП"" / Сквиш антистресс в виде домика 06-08-2025",14646,Антистресс,4,1000,2000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1KK-RQTYnW2dQzMv6QbuUVfVARhqgL4Bu-lFC848kMQI
98,"[Просчет] ООО ""ПИКЬЮ ГРУПП"" / Сквиш антистресс в виде домика 06-08-2025",14646,Антистресс,4,1000,2000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1KK-RQTYnW2dQzMv6QbuUVfVARhqgL4Bu-lFC848kMQI
98,"[Просчет] ООО ""ПИКЬЮ ГРУПП"" / Сквиш антистресс в виде домика 06-08-2025",14646,Антистресс,4,1000,5000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1KK-RQTYnW2dQzMv6QbuUVfVARhqgL4Bu-lFC848kMQI
98,"[Просчет] ООО ""ПИКЬЮ ГРУПП"" / Сквиш антистресс в виде домика 06-08-2025",14646,Антистресс,4,1000,5000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1KK-RQTYnW2dQzMv6QbuUVfVARhqgL4Bu-lFC848kMQI
98,"[Просчет] ООО ""ПИКЬЮ ГРУПП"" / Сквиш антистресс в виде домика 06-08-2025",14646,Антистресс,4,1000,10000,ЖД,ДА,https://docs.google.com/spreadsheets/d/1KK-RQTYnW2dQzMv6QbuUVfVARhqgL4Bu-lFC848kMQI
98,"[Просчет] ООО ""ПИКЬЮ ГРУПП"" / Сквиш антистресс в виде домика 06-08-2025",14646,Антистресс,4,1000,10000,АВИА,ДА,https://docs.google.com/spreadsheets/d/1KK-RQTYnW2dQzMv6QbuUVfVARhqgL4Bu-lFC848kMQI
144,[Просчет-РФ] Лаура Иллан /Ремувка,26,Ремувка,4,500,5000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1J2YJ5PQnJLgfrZP_G41a8fIyo9iNfBuWsdXMfLJItzk
144,[Просчет-РФ] Лаура Иллан /Ремувка,27,Ремувка,5,500,5000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1J2YJ5PQnJLgfrZP_G41a8fIyo9iNfBuWsdXMfLJItzk
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14787,Ланьярд,4,500,500,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14787,Ланьярд,4,500,500,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14787,Ланьярд,4,500,1000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14787,Ланьярд,4,500,1000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14787,Ланьярд,4,500,5000,ЖД,ДА,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14787,Ланьярд,4,500,5000,АВИА,ДА,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14787,Ланьярд,4,500,10000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14787,Ланьярд,4,500,10000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14787,Ланьярд,4,500,30000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14787,Ланьярд,4,500,30000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14788,Кабель - ланьярд,9,5000,5000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14788,Кабель - ланьярд,9,5000,5000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14788,Кабель - ланьярд,9,5000,10000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14788,Кабель - ланьярд,9,5000,10000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14788,Кабель - ланьярд,9,5000,30000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14788,Кабель - ланьярд,9,5000,30000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14789,Кабель - ланьярд,12,5000,5000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14789,Кабель - ланьярд,12,5000,5000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14789,Кабель - ланьярд,12,5000,10000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14789,Кабель - ланьярд,12,5000,10000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14789,Кабель - ланьярд,12,5000,30000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14789,Кабель - ланьярд,12,5000,30000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14790,Сумка - авоська для бутылки,15,5000,5000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14790,Сумка - авоська для бутылки,15,5000,5000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14790,Сумка - авоська для бутылки,15,5000,10000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14790,Сумка - авоська для бутылки,15,5000,10000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14790,Сумка - авоська для бутылки,15,5000,30000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
152,"[Просчет-РФ] Запрос на ланьряды, сумки и шнурки.000006044 к НГ",14790,Сумка - авоська для бутылки,15,5000,30000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1VW8ynZ9Ee63DuB4UMYXCWIOTPgk7-pa4EQ7TbUxeCU8
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,32,Елочный шар,4,500,600700,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,32,Елочный шар,4,500,600700,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,32,Елочный шар,4,500,25500,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,32,Елочный шар,4,500,25500,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,34,Чайная пара,7,100,1000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,34,Чайная пара,7,100,1000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,34,Чайная пара,7,100,5000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,34,Чайная пара,7,100,5000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,34,Чайная пара,7,100,6000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,34,Чайная пара,7,100,6000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,35,Елочная игрушка,10,,600700,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,35,Елочная игрушка,10,,600700,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,36,Елочное украшение,11,,600700,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,36,Елочное украшение,11,,600700,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,37,Елочное украшение,12,,600700,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,37,Елочное украшение,12,,600700,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,38,Елочное украшение,13,,600700,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
146,[Просчет] Екатерина Елагина / фарфор 500 и 100 24-07-2025,38,Елочное украшение,13,,600700,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1PPGk2HUmpDWAq01vlCcTC-AN5EKIBrXduLLWTKzkr9Y
111,[Просчет-РФ] Заявка на расчет изготовления упаковки,14678,Упаковка: коробка + конверт + складной лист,4,1000,1000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1c7pie7oBaJn_kr0v6SKfN7hb7cis5q9bQ9baYNxyIvM
111,[Просчет-РФ] Заявка на расчет изготовления упаковки,14678,Упаковка: коробка + конверт + складной лист,4,1000,5000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1c7pie7oBaJn_kr0v6SKfN7hb7cis5q9bQ9baYNxyIvM
111,[Просчет-РФ] Заявка на расчет изготовления упаковки,14678,Упаковка: коробка + конверт + складной лист,4,1000,10000,ЖД,ДА,https://docs.google.com/spreadsheets/d/1c7pie7oBaJn_kr0v6SKfN7hb7cis5q9bQ9baYNxyIvM
127,"[Просчет] ООО ""КГИ"" / Пуллеры серые 29-07-2025",20902,Пуллеры,4,50,300,Авиа,НЕТ,https://docs.google.com/spreadsheets/d/1RCbt6Th-rMAZodVR4tTrTyJlb2ODlLX1VxiBTGUC58M
127,"[Просчет] ООО ""КГИ"" / Пуллеры серые 29-07-2025",20902,Пуллеры,4,50,500,Авиа,ДА,https://docs.google.com/spreadsheets/d/1RCbt6Th-rMAZodVR4tTrTyJlb2ODlLX1VxiBTGUC58M
127,"[Просчет] ООО ""КГИ"" / Пуллеры серые 29-07-2025",20902,Пуллеры,4,50,1000,Авиа,НЕТ,https://docs.google.com/spreadsheets/d/1RCbt6Th-rMAZodVR4tTrTyJlb2ODlLX1VxiBTGUC58M
127,"[Просчет] ООО ""КГИ"" / Пуллеры серые 29-07-2025",20902,Пуллеры,4,50,3000,Авиа,НЕТ,https://docs.google.com/spreadsheets/d/1RCbt6Th-rMAZodVR4tTrTyJlb2ODlLX1VxiBTGUC58M
127,"[Просчет] ООО ""КГИ"" / Пуллеры серые 29-07-2025",20902,Пуллеры,4,50,5000,Авиа,НЕТ,https://docs.google.com/spreadsheets/d/1RCbt6Th-rMAZodVR4tTrTyJlb2ODlLX1VxiBTGUC58M
