ID_Проекта,Название,ID_Товара,Товар,Строка,Тираж_Google,Тираж_БД,Маршрут,Ошибка_x10,URL
2,"[Просчет] Иллан / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14331,"Набор бокалов 
(2 шт.)",4,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1z07ou0HniDjd6YIirKqgTGLklvuM3V4DYoDXCjY_zwg
2,"[Просчет] Иллан / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14331,"Набор бокалов 
(2 шт.)",4,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1z07ou0HniDjd6YIirKqgTGLklvuM3V4DYoDXCjY_zwg
2,"[Просчет] Иллан / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14331,"Набор бокалов 
(2 шт.)",4,300,500,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1z07ou0HniDjd6YIirKqgTGLklvuM3V4DYoDXCjY_zwg
2,"[Просчет] Иллан / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14331,"Набор бокалов 
(2 шт.)",4,300,500,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1z07ou0HniDjd6YIirKqgTGLklvuM3V4DYoDXCjY_zwg
2,"[Просчет] Иллан / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14331,"Набор бокалов 
(2 шт.)",4,300,1000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1z07ou0HniDjd6YIirKqgTGLklvuM3V4DYoDXCjY_zwg
2,"[Просчет] Иллан / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14331,"Набор бокалов 
(2 шт.)",4,300,1000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1z07ou0HniDjd6YIirKqgTGLklvuM3V4DYoDXCjY_zwg
2,"[Просчет] Иллан / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14332,"Набор стаканов 
(2 шт.)",7,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1z07ou0HniDjd6YIirKqgTGLklvuM3V4DYoDXCjY_zwg
2,"[Просчет] Иллан / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14332,"Набор стаканов 
(2 шт.)",7,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1z07ou0HniDjd6YIirKqgTGLklvuM3V4DYoDXCjY_zwg
2,"[Просчет] Иллан / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14332,"Набор стаканов 
(2 шт.)",7,300,500,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1z07ou0HniDjd6YIirKqgTGLklvuM3V4DYoDXCjY_zwg
2,"[Просчет] Иллан / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14332,"Набор стаканов 
(2 шт.)",7,300,500,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1z07ou0HniDjd6YIirKqgTGLklvuM3V4DYoDXCjY_zwg
2,"[Просчет] Иллан / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14332,"Набор стаканов 
(2 шт.)",7,300,1000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1z07ou0HniDjd6YIirKqgTGLklvuM3V4DYoDXCjY_zwg
2,"[Просчет] Иллан / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14332,"Набор стаканов 
(2 шт.)",7,300,1000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1z07ou0HniDjd6YIirKqgTGLklvuM3V4DYoDXCjY_zwg
3,"[Просчет] Екатерина Майорова / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14333,Ланъярд,4,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/12i5OVzy0segWcqKxRYqECNp81B77ruiCyJ5whHpKQes
3,"[Просчет] Екатерина Майорова / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14333,Ланъярд,4,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/12i5OVzy0segWcqKxRYqECNp81B77ruiCyJ5whHpKQes
3,"[Просчет] Екатерина Майорова / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14333,Ланъярд,4,300,500,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/12i5OVzy0segWcqKxRYqECNp81B77ruiCyJ5whHpKQes
3,"[Просчет] Екатерина Майорова / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14333,Ланъярд,4,300,500,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/12i5OVzy0segWcqKxRYqECNp81B77ruiCyJ5whHpKQes
3,"[Просчет] Екатерина Майорова / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14334,Ланьярд-кабель для зарядки,6,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/12i5OVzy0segWcqKxRYqECNp81B77ruiCyJ5whHpKQes
3,"[Просчет] Екатерина Майорова / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14334,Ланьярд-кабель для зарядки,6,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/12i5OVzy0segWcqKxRYqECNp81B77ruiCyJ5whHpKQes
3,"[Просчет] Екатерина Майорова / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14334,Ланьярд-кабель для зарядки,6,300,500,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/12i5OVzy0segWcqKxRYqECNp81B77ruiCyJ5whHpKQes
3,"[Просчет] Екатерина Майорова / Расчет_СТМ (Liquid Metall, WP, farforite)_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025",14334,Ланьярд-кабель для зарядки,6,300,500,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/12i5OVzy0segWcqKxRYqECNp81B77ruiCyJ5whHpKQes
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14335,Чехол для ноутбука,4,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14335,Чехол для ноутбука,4,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14335,Чехол для ноутбука,4,300,500,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14335,Чехол для ноутбука,4,300,500,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14335,Чехол для ноутбука,4,300,1000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14335,Чехол для ноутбука,4,300,1000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14336,сумка треугольник,7,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14336,сумка треугольник,7,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14336,сумка треугольник,7,300,500,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14336,сумка треугольник,7,300,500,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14336,сумка треугольник,7,300,1000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14336,сумка треугольник,7,300,1000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14337,Нессесер,10,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14337,Нессесер,10,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14337,Нессесер,10,300,500,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14337,Нессесер,10,300,500,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14337,Нессесер,10,300,1000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14337,Нессесер,10,300,1000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14338,Нессесер,13,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14338,Нессесер,13,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14339,гирлянда,14,200,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14339,гирлянда,14,200,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14339,гирлянда,14,200,500,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14339,гирлянда,14,200,500,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14339,гирлянда,14,200,1000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14339,гирлянда,14,200,1000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14340,гирлянда,18,200,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14340,гирлянда,18,200,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14340,гирлянда,18,200,500,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14340,гирлянда,18,200,500,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14340,гирлянда,18,200,1000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14340,гирлянда,18,200,1000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14341,Рюкзак COMBO mini,22,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14341,Рюкзак COMBO mini,22,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14341,Рюкзак COMBO mini,22,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14341,Рюкзак COMBO mini,22,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14342,Карман подвесной,24,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14342,Карман подвесной,24,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14343,Стропа для навесных карманов,25,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
5,[Просчет] Екатерина Елагина / Расчет_Liquid Metall_150-1000 шт_Гарда Технологии_КГИ_ММ 29-08-2025,14343,Стропа для навесных карманов,25,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1fneRd0tJvI15Z8dje_PEfXSUN9tJO5ori-6Rl-ZX60U
6,[Просчет] Ольга Стародубцева Иллан / бокалы 29-08-2025,14344,"Набор бокалов 
(2 шт.)",4,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/143skEdtv5fuhORfdxhkoZPwmWkoJfFC-vEGxwcWscSI
6,[Просчет] Ольга Стародубцева Иллан / бокалы 29-08-2025,14344,"Набор бокалов 
(2 шт.)",4,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/143skEdtv5fuhORfdxhkoZPwmWkoJfFC-vEGxwcWscSI
6,[Просчет] Ольга Стародубцева Иллан / бокалы 29-08-2025,14344,"Набор бокалов 
(2 шт.)",4,300,1690,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/143skEdtv5fuhORfdxhkoZPwmWkoJfFC-vEGxwcWscSI
6,[Просчет] Ольга Стародубцева Иллан / бокалы 29-08-2025,14344,"Набор бокалов 
(2 шт.)",4,300,1690,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/143skEdtv5fuhORfdxhkoZPwmWkoJfFC-vEGxwcWscSI
6,[Просчет] Ольга Стародубцева Иллан / бокалы 29-08-2025,14344,"Набор бокалов 
(2 шт.)",4,300,2740,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/143skEdtv5fuhORfdxhkoZPwmWkoJfFC-vEGxwcWscSI
6,[Просчет] Ольга Стародубцева Иллан / бокалы 29-08-2025,14344,"Набор бокалов 
(2 шт.)",4,300,2740,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/143skEdtv5fuhORfdxhkoZPwmWkoJfFC-vEGxwcWscSI
6,[Просчет] Ольга Стародубцева Иллан / бокалы 29-08-2025,14345,"Набор стаканов 
(2 шт.)",7,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/143skEdtv5fuhORfdxhkoZPwmWkoJfFC-vEGxwcWscSI
6,[Просчет] Ольга Стародубцева Иллан / бокалы 29-08-2025,14345,"Набор стаканов 
(2 шт.)",7,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/143skEdtv5fuhORfdxhkoZPwmWkoJfFC-vEGxwcWscSI
6,[Просчет] Ольга Стародубцева Иллан / бокалы 29-08-2025,14345,"Набор стаканов 
(2 шт.)",7,300,1690,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/143skEdtv5fuhORfdxhkoZPwmWkoJfFC-vEGxwcWscSI
6,[Просчет] Ольга Стародубцева Иллан / бокалы 29-08-2025,14345,"Набор стаканов 
(2 шт.)",7,300,1690,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/143skEdtv5fuhORfdxhkoZPwmWkoJfFC-vEGxwcWscSI
6,[Просчет] Ольга Стародубцева Иллан / бокалы 29-08-2025,14345,"Набор стаканов 
(2 шт.)",7,300,2740,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/143skEdtv5fuhORfdxhkoZPwmWkoJfFC-vEGxwcWscSI
6,[Просчет] Ольга Стародубцева Иллан / бокалы 29-08-2025,14345,"Набор стаканов 
(2 шт.)",7,300,2740,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/143skEdtv5fuhORfdxhkoZPwmWkoJfFC-vEGxwcWscSI
10,[Просчет-РФ] Елена Zeytz / Неваляшки - 500 000 шт/ 1 000 000 шт 28-08-2025,14346,Платок,4,500000,500000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1rF5dHUs_U6Gn982w2bWifhsAeYRMvK1SLXlIGol-Y6k
10,[Просчет-РФ] Елена Zeytz / Неваляшки - 500 000 шт/ 1 000 000 шт 28-08-2025,14346,Платок,4,500000,500000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1rF5dHUs_U6Gn982w2bWifhsAeYRMvK1SLXlIGol-Y6k
10,[Просчет-РФ] Елена Zeytz / Неваляшки - 500 000 шт/ 1 000 000 шт 28-08-2025,14346,Платок,4,500000,1000000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1rF5dHUs_U6Gn982w2bWifhsAeYRMvK1SLXlIGol-Y6k
10,[Просчет-РФ] Елена Zeytz / Неваляшки - 500 000 шт/ 1 000 000 шт 28-08-2025,14346,Платок,4,500000,1000000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1rF5dHUs_U6Gn982w2bWifhsAeYRMvK1SLXlIGol-Y6k
10,[Просчет-РФ] Елена Zeytz / Неваляшки - 500 000 шт/ 1 000 000 шт 28-08-2025,14347,Жестяная шкатулка,6,500000,500000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1rF5dHUs_U6Gn982w2bWifhsAeYRMvK1SLXlIGol-Y6k
10,[Просчет-РФ] Елена Zeytz / Неваляшки - 500 000 шт/ 1 000 000 шт 28-08-2025,14347,Жестяная шкатулка,6,500000,500000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1rF5dHUs_U6Gn982w2bWifhsAeYRMvK1SLXlIGol-Y6k
10,[Просчет-РФ] Елена Zeytz / Неваляшки - 500 000 шт/ 1 000 000 шт 28-08-2025,14347,Жестяная шкатулка,6,500000,1000000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1rF5dHUs_U6Gn982w2bWifhsAeYRMvK1SLXlIGol-Y6k
10,[Просчет-РФ] Елена Zeytz / Неваляшки - 500 000 шт/ 1 000 000 шт 28-08-2025,14347,Жестяная шкатулка,6,500000,1000000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1rF5dHUs_U6Gn982w2bWifhsAeYRMvK1SLXlIGol-Y6k
10,[Просчет-РФ] Елена Zeytz / Неваляшки - 500 000 шт/ 1 000 000 шт 28-08-2025,14348,"Набор: платок в шкатулке, упакованные в цветную коробку",8,500000,500000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1rF5dHUs_U6Gn982w2bWifhsAeYRMvK1SLXlIGol-Y6k
10,[Просчет-РФ] Елена Zeytz / Неваляшки - 500 000 шт/ 1 000 000 шт 28-08-2025,14348,"Набор: платок в шкатулке, упакованные в цветную коробку",8,500000,500000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1rF5dHUs_U6Gn982w2bWifhsAeYRMvK1SLXlIGol-Y6k
10,[Просчет-РФ] Елена Zeytz / Неваляшки - 500 000 шт/ 1 000 000 шт 28-08-2025,14348,"Набор: платок в шкатулке, упакованные в цветную коробку",8,500000,1000000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1rF5dHUs_U6Gn982w2bWifhsAeYRMvK1SLXlIGol-Y6k
10,[Просчет-РФ] Елена Zeytz / Неваляшки - 500 000 шт/ 1 000 000 шт 28-08-2025,14348,"Набор: платок в шкатулке, упакованные в цветную коробку",8,500000,1000000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1rF5dHUs_U6Gn982w2bWifhsAeYRMvK1SLXlIGol-Y6k
11,[Просчет-РФ] Альбина Миллениум / Дождевик 28-08-2025,14350,Дождевик,4,500,500,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1NO4faaRWqWxRnBpP5SC65327BuR6kerPlEBz-ziyYe4
11,[Просчет-РФ] Альбина Миллениум / Дождевик 28-08-2025,14350,Дождевик,4,500,500,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1NO4faaRWqWxRnBpP5SC65327BuR6kerPlEBz-ziyYe4
12,"[Просчет] Илья / Футболка, шорты, худи 28-08-2025",14351,Футболка,4,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/16t27DZ6EnQVx7DeHN9F1GKr4Ae9o5KL9luBS_rQ8WKg
12,"[Просчет] Илья / Футболка, шорты, худи 28-08-2025",14351,Футболка,4,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/16t27DZ6EnQVx7DeHN9F1GKr4Ae9o5KL9luBS_rQ8WKg
12,"[Просчет] Илья / Футболка, шорты, худи 28-08-2025",14352,Шорты с карманами на замке,5,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/16t27DZ6EnQVx7DeHN9F1GKr4Ae9o5KL9luBS_rQ8WKg
12,"[Просчет] Илья / Футболка, шорты, худи 28-08-2025",14352,Шорты с карманами на замке,5,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/16t27DZ6EnQVx7DeHN9F1GKr4Ae9o5KL9luBS_rQ8WKg
12,"[Просчет] Илья / Футболка, шорты, худи 28-08-2025",14353,Кофта,6,300,300,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/16t27DZ6EnQVx7DeHN9F1GKr4Ae9o5KL9luBS_rQ8WKg
12,"[Просчет] Илья / Футболка, шорты, худи 28-08-2025",14353,Кофта,6,300,300,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/16t27DZ6EnQVx7DeHN9F1GKr4Ae9o5KL9luBS_rQ8WKg
