image_id,product_id,sheet_id,position,suffix,image_type,row_number,product_name,ftp_url,match_type
30031,11342,1,A13,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A13_d4f52c99.png,exact
30052,11343,1,A13,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A13_d4f52c99.png,exact
32266,11604,1,A14,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A14_4dd9d452.png,exact
30057,11344,1,A15,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A15_60955976.png,exact
29800,11317,1,A20,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A20_a8a65cc5.png,exact
29802,11318,1,A24,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A24_861f9442.png,exact
29804,11319,1,A28,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A28_209d4779.png,exact
29806,11320,1,A32,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A32_38caff39.png,exact
29808,11321,1,A36,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A36_123555d8.png,exact
29822,11323,1,A36,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A36_123555d8.png,exact
29815,11322,1,A36,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A36_123555d8.png,exact
29820,11322,1,A37,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A37_bbc801a1.png,exact
29827,11323,1,A37,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A37_bbc801a1.png,exact
29813,11321,1,A37,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A37_bbc801a1.png,exact
29821,11322,1,A38,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A38_c408b684.png,exact
29814,11321,1,A38,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A38_c408b684.png,exact
29828,11323,1,A38,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A38_c408b684.png,exact
29961,11338,1,A7,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A7_1d0ca20a.png,exact
29975,11340,1,A7,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A7_1d0ca20a.png,exact
29970,11339,1,A7,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A7_1d0ca20a.png,exact
29950,11337,1,A7,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A7_1d0ca20a.png,exact
30012,11342,1,A9,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A9_f5127343.png,exact
29971,11339,1,A9,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A9_f5127343.png,exact
29976,11340,1,A9,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A9_f5127343.png,exact
29993,11341,1,A9,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_A9_f5127343.png,exact
29997,11341,1,Q10,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q10_fa2edd96.png,exact
30016,11342,1,Q10,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q10_fa2edd96.png,exact
30037,11343,1,Q10,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q10_fa2edd96.png,exact
29980,11340,1,Q10,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q10_fa2edd96.png,exact
29801,11317,1,Q20,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q20_f3ea0352.png,exact
29803,11318,1,Q24,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q24_8fc4d70b.png,exact
29805,11319,1,Q28,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q28_0d20b3b9.png,exact
29807,11320,1,Q32,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q32_bbf01671.png,exact
29959,11338,1,Q6,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q6_7cef5b6d.png,exact
29948,11337,1,Q6,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q6_7cef5b6d.png,exact
29968,11339,1,Q6,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q6_7cef5b6d.png,exact
29960,11338,1,Q7,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q7_a9a79b6e.png,exact
29974,11340,1,Q7,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q7_a9a79b6e.png,exact
29969,11339,1,Q7,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q7_a9a79b6e.png,exact
29949,11337,1,Q7,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q7_a9a79b6e.png,exact
29793,11314,1,Q8,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_Q8_9f2ec234.png,exact
30150,11356,1,R6,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_R6_c40ae4c6.png,exact
30152,11356,1,R8,,,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1_R8_9a3a67c7.png,exact
14155,,1013hMu2fJHivs_o4R4ntNHFhXlNJhXrnb7rP2Uju_mc,A1,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1013hMu2fJHivs_o4R4ntNHFhXlNJhXrnb7rP2Uju_mc_A1_909cf568.png,exact
14149,4827,1013hMu2fJHivs_o4R4ntNHFhXlNJhXrnb7rP2Uju_mc,A4,,1,4,Дизайн: нанесение лого,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1013hMu2fJHivs_o4R4ntNHFhXlNJhXrnb7rP2Uju_mc_A4_a6b92f2a.png,exact
4129,,104Fz9T97KrspkXKbDKW1fO8AmYTwMOFgdb4UaL-U6qM,A1,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/104Fz9T97KrspkXKbDKW1fO8AmYTwMOFgdb4UaL-U6qM_A1_446a6394.png,exact
4125,1461,104Fz9T97KrspkXKbDKW1fO8AmYTwMOFgdb4UaL-U6qM,A4,,1,4,Водный трамвай на пульте управления,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/104Fz9T97KrspkXKbDKW1fO8AmYTwMOFgdb4UaL-U6qM_A4_dc9f8211.png,exact
62816,24341,105EqrUuCJVjl_xyGuYSdTg1PKiTYfNlYcqZCd3nBXyo,A3,,true,3,Доска,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/105EqrUuCJVjl_xyGuYSdTg1PKiTYfNlYcqZCd3nBXyo_A3_293150749.png,exact
62817,24341,105EqrUuCJVjl_xyGuYSdTg1PKiTYfNlYcqZCd3nBXyo,J3,,false,3,Доска,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/105EqrUuCJVjl_xyGuYSdTg1PKiTYfNlYcqZCd3nBXyo_J3_291320772.png,exact
62818,24341,105EqrUuCJVjl_xyGuYSdTg1PKiTYfNlYcqZCd3nBXyo,J3,,false,3,Доска,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/105EqrUuCJVjl_xyGuYSdTg1PKiTYfNlYcqZCd3nBXyo_J3_291320772.png,exact
62819,24341,105EqrUuCJVjl_xyGuYSdTg1PKiTYfNlYcqZCd3nBXyo,J3,,false,3,Доска,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/105EqrUuCJVjl_xyGuYSdTg1PKiTYfNlYcqZCd3nBXyo_J3_291320772.png,exact
1381,,108-zZ8pwdygh44fBfKCJjTOdakEFOvJrUWAYaqRRjCo,A1,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/108-zZ8pwdygh44fBfKCJjTOdakEFOvJrUWAYaqRRjCo_A1_3215b1e5.png,exact
1372,491,108-zZ8pwdygh44fBfKCJjTOdakEFOvJrUWAYaqRRjCo,A4,,1,4,Брелок с карабином,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/108-zZ8pwdygh44fBfKCJjTOdakEFOvJrUWAYaqRRjCo_A4_f0645dcf.png,exact
1375,492,108-zZ8pwdygh44fBfKCJjTOdakEFOvJrUWAYaqRRjCo,A6,,1,6,Карабин,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/108-zZ8pwdygh44fBfKCJjTOdakEFOvJrUWAYaqRRjCo_A6_d6970e0c.png,exact
1379,,108-zZ8pwdygh44fBfKCJjTOdakEFOvJrUWAYaqRRjCo,A8,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/108-zZ8pwdygh44fBfKCJjTOdakEFOvJrUWAYaqRRjCo_A8_c0db21a8.png,exact
1380,494,108-zZ8pwdygh44fBfKCJjTOdakEFOvJrUWAYaqRRjCo,A9,,1,9,Брелок с карабином,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/108-zZ8pwdygh44fBfKCJjTOdakEFOvJrUWAYaqRRjCo_A9_4f0aa953.png,exact
9096,,1097pgQuFeE_KabMLXEHvwb0DWbjgXbOHR3u4VG6VUb4,A1,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1097pgQuFeE_KabMLXEHvwb0DWbjgXbOHR3u4VG6VUb4_A1_295f2ddd.png,exact
9092,,1097pgQuFeE_KabMLXEHvwb0DWbjgXbOHR3u4VG6VUb4,A3,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/1097pgQuFeE_KabMLXEHvwb0DWbjgXbOHR3u4VG6VUb4_A3_3a22a51f.png,exact
3512,,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A1,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A1_69388640.png,exact
3489,1252,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A10,,1,10,Коробка 2,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A10_8e553770.png,exact
3499,1253,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A11,,1,11,Календарь,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A11_be1f4f90.png,exact
3503,1254,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A12,,1,12,Виниловый проигрыватель,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A12_fac7236d.png,exact
3508,1255,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A13,,1,13,Халат 1,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A13_361d1d17.png,exact
3509,1256,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A14,,1,14,Халат 2,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A14_45e7f8fe.png,exact
3502,1257,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A15,,1,15,Пакет,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A15_968ac71f.png,exact
3478,1246,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A4,,1,4,Визуализатор звука,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A4_80fd556e.png,exact
3480,1247,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A5,,1,5,Левитирующая лампа-луна,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A5_d25f1c78.png,exact
3484,1248,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A6,,1,6,Проектор звездного неба - космонавт,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A6_d41f1ea3.png,exact
3485,1249,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A7,,1,7,Лампа - проектор,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A7_58c55f28.png,exact
3490,1250,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A8,,1,8,Лампа - проектор + космонавт,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A8_93338b13.png,exact
3488,1251,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,A9,,1,9,Коробка 1,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_A9_c99702e3.png,exact
3486,1249,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,O7,,0,7,Лампа - проектор,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_O7_432d91f3.png,exact
3494,1250,109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU,P8,,0,8,Лампа - проектор + космонавт,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU_P8_3b2d0cea.png,exact
16697,,109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E,A1,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E_A1_e4965510.png,exact
16695,5795,109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E,A4,,1,4,Рюкзак - переноска 54,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E_A4_36690a08.png,exact
16693,,109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E,A5,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E_A5_0f2ca18d.png,exact
16691,5797,109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E,A8,,1,8,Рюкзак - переноска 152,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E_A8_49e3d02d.png,exact
16696,5795,109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E,N4,,0,4,Рюкзак - переноска 54,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E_N4_375629e3.png,exact
16694,,109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E,N5,,0,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E_N5_23f537d6.png,exact
16690,,109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E,O7,,0,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E_O7_8ad9999c.png,exact
16692,5797,109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E,O8,,0,8,Рюкзак - переноска 152,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E_O8_7c1690f1.png,exact
13295,,10A5hx35mCVH1MasvoG7Pgy3fBiwUCJNhImvwQZfW60Y,A1,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10A5hx35mCVH1MasvoG7Pgy3fBiwUCJNhImvwQZfW60Y_A1_8544bd38.png,exact
13293,4528,10A5hx35mCVH1MasvoG7Pgy3fBiwUCJNhImvwQZfW60Y,A4,,1,4,Снежный шар,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10A5hx35mCVH1MasvoG7Pgy3fBiwUCJNhImvwQZfW60Y_A4_ccba4ef6.png,exact
13294,4529,10A5hx35mCVH1MasvoG7Pgy3fBiwUCJNhImvwQZfW60Y,A6,,1,6,Снежный шар,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10A5hx35mCVH1MasvoG7Pgy3fBiwUCJNhImvwQZfW60Y_A6_3b3a3b07.png,exact
10285,,10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk,A1,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk_A1_fa384c20.png,exact
10281,3572,10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk,A4,,1,4,чехол для ноутбука,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk_A4_5a713710.png,exact
10286,3573,10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk,A5,,1,5,док станция,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk_A5_02571339.png,exact
10288,3574,10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk,A6,,1,6,док станция,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk_A6_d57da3d1.png,exact
10284,3575,10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk,A7,,1,7,чехол для ноутбука в коробке,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk_A7_5d18f09d.png,exact
10287,3573,10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk,N5,,0,5,док станция,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk_N5_55ef435f.png,exact
10289,3574,10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk,N6,,0,6,док станция,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10clPaDRSFww7wRBZOF9tVjdwVCStY1L27j5t8wr6yBk_N6_385a6d20.png,exact
22937,,10cnS0OFpuEX-n1CQ4m70iIIUbIBuXs_FmSKUjy-CZek,A1,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10cnS0OFpuEX-n1CQ4m70iIIUbIBuXs_FmSKUjy-CZek_A1_cb18dadf.png,exact
22934,7885,10cnS0OFpuEX-n1CQ4m70iIIUbIBuXs_FmSKUjy-CZek,A4,,1,4,акриловая гирлянда,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10cnS0OFpuEX-n1CQ4m70iIIUbIBuXs_FmSKUjy-CZek_A4_ee27bfba.png,exact
22933,7886,10cnS0OFpuEX-n1CQ4m70iIIUbIBuXs_FmSKUjy-CZek,A6,,1,6,деревянная гирлянда,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10cnS0OFpuEX-n1CQ4m70iIIUbIBuXs_FmSKUjy-CZek_A6_140fae1c.png,exact
22936,7887,10cnS0OFpuEX-n1CQ4m70iIIUbIBuXs_FmSKUjy-CZek,A8,,1,8,деревянная гирлянда,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10cnS0OFpuEX-n1CQ4m70iIIUbIBuXs_FmSKUjy-CZek_A8_1875256e.png,exact
22935,7885,10cnS0OFpuEX-n1CQ4m70iIIUbIBuXs_FmSKUjy-CZek,N4,,0,4,акриловая гирлянда,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10cnS0OFpuEX-n1CQ4m70iIIUbIBuXs_FmSKUjy-CZek_N4_6d68dfb3.png,exact
19473,,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A1,,1,,,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A1_56b08537.png,exact
19430,6680,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A10,,1,10,Ручной фонарик-брелок,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A10_fa5265e1.png,exact
19442,6682,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A12,,1,12,Фонарь,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A12_e51773b9.png,exact
19445,6683,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A13,,1,13,Каска с фонарем,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A13_686a48e9.png,exact
19452,6684,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A14,,1,14,Отвертка,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A14_47c5919e.png,exact
19454,6685,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A15,,1,15,Отвертка,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A15_56a314b8.png,exact
19456,6686,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A16,,1,16,Отвертка аналог 1,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A16_e11cc96b.png,exact
19457,6687,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A17,,1,17,Отвертка аналог 2,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A17_7205dbbe.png,exact
19458,6688,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A18,,1,18,Отвертка аналог 3,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A18_c0b7b45b.png,exact
19459,6689,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A19,,1,19,Отвертка аналог 4,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A19_43310400.png,exact
19460,6690,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A20,,1,20,Отвертка аналог 5,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A20_4685ffe7.png,exact
19408,6676,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A4,,1,4,Мультитул,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A4_0808bf09.png,exact
19415,6677,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A6,,1,6,Мультитул аналог,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A6_98f0377e.png,exact
19417,6678,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A8,,1,8,Ручной фонарь,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A8_0ff72495.png,exact
19426,6679,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A9,,1,9,Фонарь на голову,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_A9_1226cfa3.png,exact
19453,6684,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,O14,,0,14,Отвертка,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_O14_6a8b618f.png,exact
19455,6685,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,O15,,0,15,Отвертка,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_O15_97544ca7.png,exact
19471,6689,10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,O19,,0,19,Отвертка аналог 4,https://ftp.ru1.storage.beget.cloud/73d16f7545b3-promogoods/images/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc_O19_2c3dfe36.png,exact
